CustomerID,CompanyName,CompanyNumber,TaxNumber,Email,Address,City,Country,PhoneNumber,IndustrialCodeLevel1,IndustrialCodeLevel2,IndustrialCodeLevel3,CompanyEstablishmentDate,CustomerEstablishmentDate,Face_to_Face_Establishment,AccountBalance,AverageAccountBalance,AverageTransactionAmount,LastODD
29004,Rogers Group,177537781,177537781,lukeyoung@guzman.com,"PSC 1641, Box 1815, APO AP 25679",Box 1815,Norway,46383397.0,35,35.3,35.3,2019-08-01,2023-04-13,No,4944506.783142027,4850814.56,1180663.08,2022-06-11
19748,Gonzalez LLC,499741546,499741546,ortiztraci@reed.com,"PSC 2221, Box 6771, APO AA 61973",Box 6771,Norway,74958057.0,74,74.9,74.909,2009-12-31,2010-01-22,No,2868303.22963214,2775181.33,1723507.8,2021-12-15
43812,Cook LLC,438114466,438114466,jdawson@nguyen.info,"613 Hopkins Station, Danielburgh, NH 63362",Danielburgh,Norway,83132452.0,30,2024-01-30 00:00:00,30.115,2003-02-26,2018-01-09,Yes,6916801.048537701,6923958.98,2188879.85,2021-06-19
20224,Gates-Taylor,933101753,933101753,ytyler@peters.biz,"0717 Collins Island Suite 665, Alyssashire, GA 92983",Alyssashire,Norway,71719369.0,35,35.2,35.21,2007-11-03,2014-01-12,No,9281400.662080066,9192241.32,1901815.73,2021-12-11
12293,Moreno-Webb,463902084,463902084,briansmith@jackson-cervantes.info,"0381 John Forge Apt. 785, West Annatown, DC 17803",West Annatown,Norway,61521286.0,20,2024-01-20 00:00:00,20.15,2012-05-15,2018-10-01,Yes,7458362.640379408,4150519.0,1667494.44,2021-05-18
45830,Delgado-White,386976724,386976724,jeffreythomas@burke.com,"85173 Patrick Corner Apt. 155, West Aimeemouth, UT 40622",West Aimeemouth,Norway,92800095.0,82,82.9,82.99,2006-12-09,2023-07-18,No,4088872.313337505,4065451.56,1549614.72,2022-03-15
10096,"Cooke, Carlson and Wolfe",346025731,346025731,imcbride@guzman.org,"2566 Mark Dam Apt. 211, Pamelaland, MO 42427",Pamelaland,Switzerland,64917240.0,56,56.3,56.301,2021-08-23,2023-12-21,No,2221245.554151905,2247709.2,1883445.91,2023-07-27
54351,Young-Berry,387758350,387758350,alexandria27@henson.info,"3693 Roberto Route, North Michael, GA 35214",North Michael,Norway,60275241.0,71,71.1,71.112,2007-07-05,2015-12-21,No,6529014.477710458,6554447.45,841479.62,2023-10-08
24337,"Monroe, Martin and Benson",400087914,400087914,sean75@kelly-martin.com,"5267 Nicole Estate Suite 157, Vanessabury, MP 47970",Vanessabury,Norway,80995626.0,20,2024-05-20 00:00:00,20.53,1999-04-26,2017-12-19,Yes,5237093.425784521,5228167.04,3493488.1,2022-03-06
14985,"Black, Perez and Mcintosh",449560407,449560407,mccoyveronica@wilson.net,"PSC 2371, Box 1543, APO AE 10309",Box 1543,Norway,83851999.0,20,2024-02-20 00:00:00,2024-02-20 00:00:00,2020-06-11,2021-02-07,Yes,2351054.9470491447,2402078.28,2110436.43,2021-10-06
34730,Parks PLC,722360618,722360618,gutierrezandrew@kelley.com,"501 Nichole Stravenue Apt. 290, Philliptown, AS 44971",Philliptown,Norway,88592699.0,85,85.2,85.201,2020-05-25,2021-02-27,Yes,1975176.609173768,1969092.91,1567374.93,2021-04-04
58739,"Luna, Sanders and Richard",360077325,360077325,jamesmiller@young.info,"61094 Kramer Fords, Lake Jesse, NJ 24859",Lake Jesse,Norway,38207792.0,47,47.5,47.599,2005-08-30,2010-02-13,No,6206665.951488681,6172084.35,475428.79,2022-05-25
17855,Murphy Ltd,658315064,658315064,gary30@johnson.net,"786 Bates Light, Jasonton, VA 44091",Jasonton,Italy,61940198.0,64,64.1,64.19,2017-07-05,2021-10-24,No,6331067.688383444,6391578.11,1777542.99,2024-02-28
18189,"Foster, Meyer and Vaughn",768420375,768420375,roberttorres@jacobson-cardenas.com,"14761 Regina Stream Suite 663, Port Madisonside, DC 10854",Port Madisonside,Norway,34668025.0,47,47.7,47.75,2024-01-15,2024-02-28,No,224838.19485574265,208435.94,1489659.86,2022-08-16
29499,Walters LLC,962819010,962819010,dgriffin@lambert.com,"885 Pace Forge Apt. 435, Buckbury, TN 38496",Buckbury,Norway,52088990.0,8,2024-01-08 00:00:00,2024-12-08 00:00:00,1997-10-01,2012-10-03,Yes,263441.0830507188,283672.63,1601748.35,2021-12-25
14135,Wolfe-Williams,685052524,685052524,thahn@thompson-bailey.com,"1615 Dennis Burg Apt. 798, Jeanettestad, CA 50090",Jeanettestad,Norway,32685692.0,22,2024-02-22 00:00:00,22.23,2006-11-03,2012-10-02,No,8444439.98765506,8482602.96,804052.7,2024-02-27
48001,"Velazquez, Lawson and Austin",402490399,402490399,archerelizabeth@garcia.biz,"549 Ford Turnpike, Jacobstad, AL 55295",Jacobstad,Norway,43969384.0,80,80.3,80.3,2001-12-07,2022-08-08,Yes,5132682.463477737,5086455.95,946759.21,2023-03-06
54087,Aguilar Group,386015372,386015372,kleinmichael@garcia-avery.com,"62449 Robbins Knolls, Reginaldhaven, MI 71971",Reginaldhaven,Norway,44255223.0,86,86.2,86.223,2023-04-24,2023-09-07,No,9947280.75755968,10017004.6,1555020.08,2021-05-06
37520,"Gordon, Arnold and Ross",735529179,735529179,zachary77@robles.com,"93924 Jason Plaza Apt. 543, Johnnyshire, SD 26260",Johnnyshire,Norway,37667956.0,93,93.1,93.19,2012-07-03,2016-08-14,No,2339776.443139461,2274078.18,1298469.08,2022-05-27
44078,"Jones, Silva and Carr",866065570,866065570,twilliams@price.com,"134 Garcia Port, West Elizabeth, AZ 69645",West Elizabeth,Netherlands,31242329.0,82,82.3,82.3,2009-11-04,2021-09-16,No,1044650.8914947484,1028621.17,2289361.15,2022-01-24
43709,Williams-Holt,258355546,258355546,bruce37@petersen-mills.info,"021 Norman Squares Suite 658, Emilystad, WA 23535",Emilystad,Norway,46234850.0,93,93.2,93.21,2004-11-25,2009-08-18,No,2461927.346607666,2435179.05,917136.91,2021-04-17
40489,"Reyes, Ortiz and Page",445901667,445901667,mjones@jones.net,"787 Warren Manors Apt. 948, West Lisa, FM 78261",West Lisa,Norway,48185781.0,49,49.1,49.1,2015-03-29,2020-02-15,Yes,3686225.897934552,3752876.28,3957991.27,2022-07-27
51041,Benson-Mcdonald,264968905,264968905,ufreeman@rush-howard.com,"2553 Patricia Run, West Sean, MA 79655",West Sean,Norway,64650308.0,28,2024-09-28 00:00:00,28.96,2011-11-23,2017-07-05,No,3438744.2329755537,3528260.78,1791744.02,2021-12-29
32116,"Davis, Dorsey and Brock",391794841,391794841,ltrevino@king-hahn.com,"45075 Wiggins Flat, East Cynthia, ND 13041",East Cynthia,Norway,73110280.0,30,2024-01-30 00:00:00,2024-12-30 00:00:00,2006-11-21,2023-10-02,No,4363128.194918888,4427542.7,630922.02,2022-11-04
15576,Price Ltd,622413346,622413346,kristopherwalker@hernandez.com,"84528 Maldonado Station Suite 850, New Robertport, NH 62238",New Robertport,Norway,38141892.0,99,99.0,99,2006-03-02,2023-06-11,No,8262932.17821916,8184257.54,1133107.56,2024-01-23
10635,Cooley PLC,614188337,614188337,timothy22@collins.biz,"40492 Bell Valley Apt. 815, South Allenport, DC 05651",South Allenport,Norway,79504409.0,3,2024-02-03 00:00:00,3.223,2014-10-12,2018-01-14,No,1853564.649284786,9553752.0,1997705.88,2021-12-21
39495,Aguirre PLC,505232520,505232520,smithbecky@young.info,"9606 Williams Alley, Stevenside, DE 35835",Stevenside,Norway,44808698.0,82,82.9,82.92,2002-11-08,2023-09-13,No,7204734.884467533,7201948.26,1417246.22,2024-01-25
19634,Fox Ltd,576166213,576166213,wileyjacqueline@hall.net,"970 Small Shore, Blackbury, NE 15586",Blackbury,Norway,56487135.0,86,86.2,86.225,2010-01-29,2023-09-12,No,2236556.847761645,2263387.76,1257181.72,2021-10-09
32808,French-Valdez,849541069,849541069,chadray@harris-oneal.com,"270 Alexander Roads, Port Erikaton, WY 54553",Port Erikaton,Norway,83226559.0,23,2024-01-23 00:00:00,23.13,2007-09-01,2014-06-21,Yes,8544810.423718495,8599275.1,1482498.96,2022-07-13
21277,Smith-Martin,388693824,388693824,melissaowens@simmons.biz,"67747 Jimenez Trail Suite 624, East Jeffrey, ND 85533",East Jeffrey,Norway,76158090.0,84,84.2,84.24,2003-01-15,2010-12-20,No,137881.46700334075,201113.01,1230239.33,2022-09-25
11405,Lee Group,866934758,866934758,chart@riggs.net,"66944 Thomas Junction, Wareport, WY 56980",Wareport,Japan,77621038.0,28,2024-09-28 00:00:00,28.91,2008-08-25,2012-02-24,No,8218253.725281177,8158467.93,436789.59,2021-12-11
37448,Blair-Bell,136930353,136930353,yorkchristina@jordan.org,"74230 Donaldson Ridge, Deniseville, MP 47947",Deniseville,Norway,70324464.0,25,2024-09-25 00:00:00,25.94,2015-01-05,2016-07-04,No,8263251.645058568,8246039.67,471281.52,2023-11-14
33750,"Byrd, Macias and Rodgers",382198712,382198712,macdonaldjudy@shah-evans.com,"3606 Brown Vista Apt. 853, Robertmouth, MO 32000",Robertmouth,Norway,35323971.0,59,59.1,59.14,2016-06-17,2016-09-19,Yes,6162447.2237944165,6097238.49,1086085.75,2023-05-04
14229,"Rios, Malone and West",906858247,906858247,danielfritz@moore.com,"006 Conway Rapid, Adamborough, GA 44063",Adamborough,Norway,74827420.0,91,91.0,91.04,2000-06-13,2019-01-30,No,3811051.8174156337,12244291.0,1850232.16,2022-07-05
44305,Klein Group,707132520,707132520,nowens@cordova.biz,"8235 Sean Fall, North Janice, PA 73352",North Janice,Norway,51427956.0,46,46.1,46.14,2014-07-19,2020-08-31,No,3114514.9271626533,3079717.16,1936418.92,2022-12-08
17824,"Reed, Carter and Murphy",715733432,715733432,adam72@mccormick-williams.com,"178 Oconnor Station, Port Shawnport, NE 63219",Port Shawnport,Norway,77071061.0,47,47.7,47.772,2014-11-26,2021-02-01,No,668591.4605404697,656298.83,1667478.8,2021-03-20
36152,Lee Group,786563466,786563466,hhall@roberts.com,"455 David Mill Apt. 920, Adamborough, PA 99495",Adamborough,Norway,51399726.0,65,65.1,65.12,2014-12-09,2021-04-02,No,1682915.39656064,1641162.05,2307187.44,2023-11-10
17977,Kim PLC,396849462,396849462,kanenatalie@barker.com,"552 Loretta Mountain Suite 538, New John, AK 29349",New John,Norway,80728663.0,14,2024-01-14 00:00:00,14.19,2013-03-24,2022-11-07,No,2869523.4822952743,2791373.24,1300931.41,2021-04-03
32521,Patton-Griffin,820186853,820186853,frederick14@wang.com,"84974 Logan Shoal Apt. 174, Padillashire, AK 50772",Padillashire,Sweden,64960760.0,26,2024-07-26 00:00:00,2024-07-26 00:00:00,2016-08-03,2018-10-18,Yes,3901014.23501332,3732794.0,1118882.55,2021-11-13
27075,Hale-Moore,635425744,635425744,mbates@nielsen.info,"PSC 7828, Box 8795, APO AE 42525",Box 8795,Norway,89998806.0,3,2024-02-03 00:00:00,3.211,2010-07-06,2021-01-17,Yes,8013367.912495903,7917279.58,171008.39,2023-01-29
40998,Coleman LLC,925301198,925301198,kathy16@warren-hernandez.com,"7280 Jeffery Curve Suite 882, Millerport, ID 76150",Millerport,Norway,50939883.0,66,66.3,66.3,2022-02-22,2022-04-03,No,422792.8291107264,360154.0,1905274.75,2023-06-16
30615,Mays Ltd,489982618,489982618,alexander69@foster.com,"029 Elizabeth Island Apt. 349, East Brittany, RI 65692",East Brittany,Norway,33184749.0,10,2024-02-10 00:00:00,10.209,2005-03-23,2011-09-04,Yes,3955712.5665404894,3903268.03,629700.04,2023-04-16
34173,"Mata, Blackwell and Williams",910693056,910693056,brooke36@wheeler-jones.com,"38192 Navarro Path, North Christopherfurt, GA 93826",North Christopherfurt,Switzerland,52192955.0,33,33.1,33.17,1996-06-19,2017-12-03,No,9215977.055277316,9261524.06,523044.26,2022-05-04
23105,Bryant LLC,211185006,211185006,coltonkelly@young.biz,"97315 Garcia Parkway Apt. 582, Lisaport, ME 82531",Lisaport,Norway,67253065.0,47,47.7,47.792,2010-01-22,2021-02-09,No,9648605.321671432,9603573.5,1606617.66,2023-05-10
21856,Garcia-Perez,408637397,408637397,alexanderestrada@adams.com,"58372 Kerri Camp Suite 760, Williamsport, NC 51459",Williamsport,Norway,54759768.0,26,2024-08-26 00:00:00,2024-08-26 00:00:00,2008-03-29,2021-03-29,No,1288444.6110862,1268337.17,406871.14,2021-04-19
36572,Arnold-Valentine,651523741,651523741,amy26@conway.net,"516 Rodriguez Turnpike Apt. 138, West Carol, MD 57961",West Carol,South Korea,82865146.0,33,33.1,33.12,2000-06-15,2006-05-13,No,852084.8359585116,875872.98,2587473.94,2022-01-31
20212,"Sutton, Rollins and Dixon",849475798,849475798,jose05@burnett.com,"9295 Michael Points, West Robert, AR 22036",West Robert,Norway,36536513.0,32,32.9,32.99,2007-12-12,2008-11-03,No,3333793.5439401986,3259560.99,981091.27,2022-06-08
19317,Rivera-Acevedo,105373660,105373660,felicia04@mercer.com,"019 Jeffrey Avenue Suite 815, Emilyburgh, AK 26708",Emilyburgh,Norway,40767210.0,80,80.3,80.3,2007-11-21,2014-12-05,No,8395550.31641849,8410207.43,107044.08,2022-12-16
34949,Cross-Gray,611334485,611334485,hward@burke-prince.com,"37252 Cameron Divide Apt. 932, Shelbyside, SD 85450",Shelbyside,Japan,54303586.0,10,2024-04-10 00:00:00,10.411,2012-07-18,2017-09-16,No,1093376.2351443633,8840251.0,604724.46,2024-01-03
39525,"Keller, Lutz and Hernandez",234499306,234499306,jason05@simmons.com,"63044 Smith Isle Suite 470, Petersport, CO 91621",Petersport,Norway,35865874.0,46,46.4,46.46,2000-09-22,2009-12-04,No,2558031.584278466,3483034.0,1285582.7,2021-12-04
59370,Ray-Warren,826339320,826339320,robertsonjulia@wilkinson.biz,"USNS Anderson, FPO AA 85393",USNS Anderson,Norway,42990453.0,47,47.7,47.791,2020-02-17,2023-10-06,No,9804877.704404706,3278933.0,3550662.58,2023-06-11
17293,"Walker, Allen and Glass",313842354,313842354,valdezjames@brown.net,"051 Howard Rapids, Michaelview, NV 11057",Michaelview,South Korea,89675870.0,46,46.4,46.472,2013-08-22,2022-03-18,Yes,8406437.07943834,8327462.14,2576665.77,2023-12-29
49498,Roth Inc,583230759,583230759,leslielee@bridges.com,"487 Salinas View Suite 174, East Jennifer, AL 24143",East Jennifer,Norway,58975527.0,86,86.2,86.223,1999-11-27,2016-04-27,No,6308331.304833833,6272738.99,920595.31,2023-03-25
38847,Thompson PLC,812295290,812295290,hlewis@vasquez-johnson.com,"211 Elizabeth Union Apt. 574, Rodriguezshire, WA 43014",Rodriguezshire,Norway,65651996.0,16,2024-02-16 00:00:00,16.231,2017-05-24,2021-11-06,Yes,2053073.4707155577,2125965.17,489975.17,2021-05-17
20174,Rogers and Sons,978189444,978189444,hwright@greene-stanley.com,"353 Michael Fords, Ashleyville, LA 80617",Ashleyville,Norway,79805893.0,22,2024-02-22 00:00:00,22.23,2019-10-12,2021-09-29,No,9325157.050196134,9372341.9,570544.95,2023-08-29
55892,Carpenter Inc,438993431,438993431,chelseanelson@gonzalez.com,"080 Bass Coves Apt. 564, Henryberg, ME 51261",Henryberg,Norway,33109808.0,15,2024-02-15 00:00:00,2024-02-15 00:00:00,2021-09-28,2023-02-07,Yes,5863124.41273148,5875258.06,2119020.55,2023-10-24
18445,Garcia PLC,127239360,127239360,wmitchell@pena.com,"80794 Morgan Forges Suite 120, New Shirleyton, OK 53029",New Shirleyton,Italy,46654868.0,14,2024-03-14 00:00:00,14.31,1996-05-12,2001-08-18,No,4577357.247383351,4625466.42,1452580.75,2022-10-20
55966,"Wagner, Brown and Brown",306997059,306997059,dgarcia@parrish.com,"35754 Peters Divide, New Maria, PR 25769",New Maria,Norway,85690108.0,28,2024-09-28 00:00:00,28.99,2013-04-01,2017-11-07,Yes,2654482.202786348,2668421.64,2441097.14,2023-07-18
31482,Walsh LLC,962075782,962075782,xgreen@andrade-thompson.net,"7970 Jacob Hollow Apt. 481, New Tammyfort, FM 26351",New Tammyfort,United Kingdom,70777737.0,68,68.3,68.31,1997-05-11,2004-10-30,Yes,8563329.321250914,8464634.43,2427932.29,2023-04-18
31720,Fuller-Jones,939901569,939901569,copelandkevin@reyes-williams.org,"13575 Walters Vista, Bennettbury, MH 49041",Bennettbury,Norway,63636111.0,75,75.0,75,2016-03-24,2023-04-19,No,5408237.111593277,5406669.72,1063104.86,2022-02-14
34922,Hill-Gillespie,631843852,631843852,pruittpeter@clark.info,"971 Evan Neck, South Laurie, NM 55530",South Laurie,Norway,88978565.0,71,71.2,71.2,2006-05-12,2007-11-18,No,1661733.2193322813,1748916.93,1209698.44,2022-01-01
30108,White Ltd,338073108,338073108,derekcastro@marsh.biz,"USNS Williams, FPO AA 12893",USNS Williams,Norway,80972320.0,52,52.2,52.24,2010-03-28,2020-06-27,No,4105673.0362709095,4013561.65,956622.84,2023-08-15
34970,Simpson-Bailey,505141281,505141281,martinezdavid@johnson.biz,"07129 Combs Haven Suite 199, Rebeccamouth, DC 47939",Rebeccamouth,Norway,33399233.0,52,52.2,52.214,2014-11-25,2017-09-24,No,7158475.213921134,7143182.67,639052.24,2022-11-04
46013,"Kelly, Thomas and Nguyen",812003101,812003101,colemankeith@davis-cole.com,"027 Joseph Highway, Jessicaton, MI 10825",Jessicaton,Norway,78721837.0,85,85.2,85.202,1998-06-29,2014-10-28,No,2743421.5020215865,6976871.0,871006.88,2023-03-14
26310,Hall LLC,776893849,776893849,samanthalong@flores.com,"Unit 4796 Box 4834, DPO AA 25366",Unit 4796 Box 4834,Norway,85184547.0,49,49.3,49.393,2002-06-24,2010-01-02,No,5215497.609395582,5166211.08,416658.7,2022-04-12
40010,Taylor LLC,235063175,235063175,john64@little.com,"647 Troy Inlet Suite 363, Pattersonbury, OR 38038",Pattersonbury,Norway,53696348.0,80,80.3,80.3,2007-03-21,2008-08-13,Yes,9446025.21891835,12873782.0,944066.24,2023-10-22
10799,Nelson-Glenn,316615423,316615423,vhicks@white-bennett.com,"432 James Passage Suite 789, East Kevinfurt, GA 54140",East Kevinfurt,Norway,70532021.0,45,45.1,45.112,2001-02-25,2017-06-26,Yes,3954776.910856768,3988479.27,1995910.61,2023-03-21
46212,Jones LLC,642423137,642423137,gomezdavid@reed.biz,"765 Michelle Viaduct, Kristinahaven, MA 84739",Kristinahaven,Norway,70017332.0,35,35.1,35.119,2020-10-26,2021-12-06,No,3623823.715631433,3720175.98,1762108.24,2021-04-21
51705,Stephens-Fernandez,280056615,280056615,joshua90@fuller.org,"16931 Solomon Lock Suite 029, Robinhaven, AR 53794",Robinhaven,Norway,75577840.0,49,49.1,49.1,2001-01-29,2008-06-10,Yes,4348520.873858189,4308824.86,1483397.73,2021-07-06
41980,Wells Ltd,628569766,628569766,joannairwin@bridges-baker.com,"PSC 9773, Box 2391, APO AP 44394",Box 2391,Norway,47105748.0,3,2024-02-03 00:00:00,3.223,2018-02-27,2023-10-01,No,741157.2441965748,784944.81,1254872.06,2023-11-17
50064,Richmond Group,768492523,768492523,thompsonbrittany@evans-tyler.net,"242 Jamie Island, Jamestown, KY 47475",Jamestown,Norway,98261066.0,42,42.2,42.22,2019-08-08,2024-02-25,No,3532268.8732495457,3465847.04,1182756.13,2023-10-22
10678,"Tran, Williams and Robinson",314320705,314320705,imcdonald@johnson-schultz.com,"630 Barbara Cove Apt. 832, New Sharonchester, NH 10343",New Sharonchester,Norway,41028461.0,14,2024-03-14 00:00:00,14.39,2023-01-15,2024-01-23,No,3248970.707519795,3285864.11,1002597.14,2023-09-15
14460,"Hines, Brown and Hernandez",966555652,966555652,courtney98@smith-roberts.com,"8652 Davidson Run, Lake Charles, FL 01112",Lake Charles,Norway,58945663.0,88,88.9,88.993,2011-01-22,2017-04-03,Yes,8251158.950248693,8265335.44,1140172.61,2023-11-15
19688,Poole-Tran,738859614,738859614,tommy78@barker-mason.com,"5505 Carrillo Square, New Richardton, LA 63981",New Richardton,Norway,57538433.0,14,2024-01-14 00:00:00,2024-11-14 00:00:00,2005-12-15,2009-09-17,No,980954.6997814212,1030693.89,1771930.34,2023-08-02
37146,"Snyder, Powell and Santiago",719023361,719023361,amygarza@joseph.info,"1347 Whitehead Parkway Apt. 481, Danielleberg, MD 71153",Danielleberg,Norway,35458739.0,53,53.1,53.1,2008-02-28,2016-10-04,Yes,6503020.923319197,6592417.97,945407.99,2021-03-18
36418,"Knight, Brown and Bennett",591247372,591247372,ysmith@kirby.com,"142 April Grove Apt. 757, North Jasonborough, NE 79999",North Jasonborough,Norway,61917572.0,96,96.0,96.03,2023-06-27,2023-12-10,No,436932.9585006832,366816.26,799572.41,2023-08-24
52749,Wright Inc,893436890,893436890,denise94@cochran.com,"3828 Aguilar Walks, Lake Debrabury, AR 39028",Lake Debrabury,Norway,51124269.0,66,66.1,66.11,2022-09-05,2023-06-21,No,108153.52429411968,117971.42,2764267.24,2023-10-25
46522,Duncan LLC,179376569,179376569,wrightkelly@sanchez.com,"85699 James Viaduct Apt. 418, Danielhaven, MN 98731",Danielhaven,Norway,81062689.0,78,78.1,78.1,2005-12-19,2010-12-06,No,3993590.5347304097,3923343.07,1867131.56,2022-04-17
18252,"Byrd, Stone and Fletcher",938379345,938379345,pgarcia@ramirez.com,"0423 Adam Ridge Apt. 655, Lake Christineborough, NJ 64045",Lake Christineborough,Norway,48630848.0,88,88.9,88.999,2019-03-06,2023-04-10,No,4580865.579798567,4667048.25,2103515.78,2021-08-05
35086,Avery-Li,427034479,427034479,jonathantaylor@velazquez.com,"253 Adams Pine, North John, ID 06841",North John,Norway,69511122.0,38,38.1,38.11,2023-03-06,2023-03-15,Yes,5121312.276290475,5080026.77,350456.59,2021-09-04
25933,"Robinson, Simmons and Evans",277455957,277455957,kevin70@humphrey.com,"873 Rachael Junctions Apt. 660, Grahamside, AK 61332",Grahamside,Norway,84427673.0,28,2024-09-28 00:00:00,28.93,2017-07-10,2019-03-30,No,5904803.9753215695,5902721.42,2039681.12,2022-10-23
40957,Reynolds Inc,371798388,371798388,lmoran@davis.com,"12740 William Common Suite 401, Port Dana, UT 51365",Port Dana,Norway,88580424.0,59,59.1,59.13,2002-03-06,2021-07-13,Yes,2447054.44792667,2375230.84,1003177.84,2021-10-07
28133,Dean Ltd,301509150,301509150,rickypayne@knox-holt.biz,"731 Dalton Greens, Port Mariastad, NJ 37459",Port Mariastad,Norway,94602937.0,46,46.4,46.491,2001-02-14,2010-12-29,Yes,3945559.908608082,3912562.72,727526.31,2021-11-28
45794,"Huff, Edwards and Austin",255982804,255982804,beverlymelendez@lawson-gomez.com,"102 Moreno Ranch, South Eric, PW 12027",South Eric,Norway,94048252.0,47,47.1,47.19,2011-01-04,2019-07-21,No,2472685.8180480744,2524243.48,880288.38,2022-09-17
33084,Rogers LLC,511369255,511369255,apowell@rowland.com,"520 Mark Road, South Marymouth, UT 83055",South Marymouth,Norway,87529957.0,20,2024-06-20 00:00:00,2024-06-20 00:00:00,2005-12-29,2016-04-26,No,6545446.1510011405,6527256.8,2165369.3,2021-07-17
37593,Bishop Group,871687760,871687760,hillelizabeth@velasquez.biz,"6529 Mcdaniel Isle, Cynthiaburgh, GU 45910",Cynthiaburgh,Norway,72478339.0,85,85.4,85.424,1996-01-18,2015-08-16,Yes,2747847.742239277,2751345.76,1159475.75,2021-11-28
33910,"Garrison, Carter and Watts",853211336,853211336,rosstracy@mckenzie.net,"9285 Gardner Stream, West Davidview, DC 82795",West Davidview,Netherlands,49768598.0,66,66.2,66.29,1998-05-20,2005-08-19,No,9564025.291622998,9480130.28,332191.59,2021-11-29
34462,Mendez LLC,899121371,899121371,mwilliams@freeman-wright.info,"85991 Jorge Ford, Nicholasville, VA 17075",Nicholasville,Norway,35337186.0,47,47.5,47.522,2003-01-09,2020-05-02,No,6698476.504159681,6776966.49,2002116.14,2021-09-28
49167,Castro-Green,426083281,426083281,steven54@miller.com,"6339 William Lake, Lisaville, VI 90030",Lisaville,Norway,93337054.0,47,47.2,47.22,2010-05-05,2010-06-22,No,4230979.884146132,4171918.05,2172751.42,2021-05-03
42034,Hill Group,320701424,320701424,amyjohnson@roach.net,"8666 Todd Mountain Suite 149, Port Robert, NJ 60443",Port Robert,Norway,56425744.0,47,47.2,47.241,2023-10-04,2023-11-28,No,8256111.222653843,8350156.05,707545.17,2021-07-22
18061,Diaz Group,508397398,508397398,craigwilson@patterson.net,"259 Johnson Divide Apt. 811, Obrientown, IL 59562",Obrientown,Norway,98438675.0,80,80.1,80.1,1994-05-16,2020-09-09,Yes,4604754.956917429,4531618.97,326037.42,2023-06-16
47564,Wood Ltd,616084712,616084712,carl56@barker.com,"290 Gibbs Lake, Port Kevinside, MT 04702",Port Kevinside,Norway,93281014.0,47,47.9,47.911,1997-12-28,2009-06-09,Yes,7139707.368991423,7184203.84,1024231.84,2022-10-08
12212,"Lyons, Roberts and Lopez",143950025,143950025,johnwong@simmons.com,"872 Alexander Lights Suite 413, New Michellechester, MS 98253",New Michellechester,Norway,54786061.0,46,46.5,46.52,1998-11-21,2011-04-27,No,5077474.247911022,5168931.52,1273815.43,2023-05-13
19493,"Hawkins, Summers and Franklin",131844181,131844181,jacobjohnson@owens-roman.com,"2692 Kathleen Trail, Port Jeffreyhaven, TN 14637",Port Jeffreyhaven,Norway,81785530.0,13,2024-03-13 00:00:00,2024-03-13 00:00:00,2000-12-24,2014-01-03,Yes,1910725.7888270165,14195536.0,1489628.39,2022-11-30
56521,Ramirez-Williams,402134998,402134998,brennanalyssa@bauer-martin.net,"USNS Joseph, FPO AE 41006",USNS Joseph,Norway,97349400.0,1,2024-04-01 00:00:00,1.452,2019-01-04,2019-09-22,Yes,9181342.866167389,9269721.46,454231.2,2023-09-26
58045,"Collins, Long and Bradford",331647183,331647183,kelsey02@brown.com,"75231 Smith Unions Suite 896, Patrickborough, MD 18012",Patrickborough,Norway,81305432.0,93,93.1,93.11,2023-01-28,2023-03-16,Yes,636076.2095742,611567.17,227137.37,2021-11-07
20281,Edwards Group,819859296,819859296,michael90@larson.com,"1878 Donna Green Apt. 863, New Jameston, TN 98815",New Jameston,Norway,70654144.0,26,2024-06-26 00:00:00,2024-06-26 00:00:00,2017-04-16,2020-05-09,No,4043535.517522032,4030875.41,1696232.43,2023-09-13
17808,Green-Ruiz,954395831,954395831,qwebb@jones.com,"USNV Cruz, FPO AP 42569",USNV Cruz,Norway,81752260.0,15,2024-02-15 00:00:00,2024-02-15 00:00:00,2021-07-04,2022-08-23,No,9373155.915450243,9334463.25,2174461.67,2022-06-29
24277,Alvarez Group,812044703,812044703,gdonovan@mcclure.com,"446 Reyes Square Apt. 998, Madisonfort, KY 55323",Madisonfort,Sweden,72107260.0,70,70.2,70.22,2016-02-12,2017-01-29,No,9623327.742496386,9696945.35,654768.35,2021-07-27
48858,Oconnor Inc,921660651,921660651,james01@cox-mckinney.com,"030 Tyler Plains, New Billyland, DC 45655",New Billyland,Norway,90908027.0,11,11.0,2024-03-11 00:00:00,2008-03-27,2021-09-12,Yes,1889341.0266483824,1973895.03,650118.32,2022-06-04
36079,"Herrera, Doyle and Suarez",508008871,508008871,gonzalezkelly@delgado.com,"037 Daniel Estates, Port Gregory, MA 52423",Port Gregory,Norway,88606477.0,63,63.9,63.91,2008-05-07,2020-12-30,Yes,7071534.085957255,7115848.83,912820.78,2023-10-27
32222,Reed Group,728218146,728218146,stantonvalerie@stevens.com,"2505 Johnson Parkways, Lake Theresa, TN 40263",Lake Theresa,Norway,68349910.0,47,47.1,47.19,2006-01-16,2006-02-01,Yes,8809057.457140254,8823368.44,953848.59,2022-04-11
